#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,Description
"
256,CVE-2022-22023,,,Bypass,2022-07-12,2022-07-16,6.9,None,Local,Medium,Not required,Complete,Complete,"Complete	Windows Portable Device Enumerator Service Security Feature Bypass Vulnerability.
"
257,CVE-2022-21768,787,,,2022-07-06,2022-07-14,8.3,None,Local Network,Low,Not required,Complete,Complete,"Complete	In Bluetooth, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS06784351; Issue ID: ALPS06784351.
"
258,CVE-2022-21767,787,,,2022-07-06,2022-07-14,8.3,None,Local Network,Low,Not required,Complete,Complete,"Complete	In Bluetooth, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS06784430; Issue ID: ALPS06784430.
"
259,CVE-2022-21744,787,,Exec Code,2022-07-06,2022-07-14,10.0,None,Remote,Low,Not required,Complete,Complete,"Complete	In Modem 2G RR, there is a possible out of bounds write due to a missing bounds check. This could lead to remote code execution when decoding GPRS Packet Neighbour Cell Data (PNCD) improper neighbouring cell size with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: MOLY00810064; Issue ID: ALPS06641626.
"
260,CVE-2022-20859,863,,,2022-07-06,2022-07-14,9.0,None,Remote,Low,???,Complete,Complete,"Complete	A vulnerability in the Disaster Recovery framework of Cisco Unified Communications Manager (Unified CM), Cisco Unified Communications Manager IM &amp; Presence Service (Unified CM IM&amp;P), and Cisco Unity Connection could allow an authenticated, remote attacker to perform certain administrative actions they should not be able to. This vulnerability is due to insufficient access control checks on the affected device. An attacker with read-only privileges could exploit this vulnerability by executing a specific vulnerable command on an affected device. A successful exploit could allow the attacker to perform a set of administrative actions they should not be able to.
"
261,CVE-2022-20812,22,,Dir. Trav.,2022-07-06,2022-10-06,8.5,None,Remote,Low,???,None,Complete,"Complete	Multiple vulnerabilities in the API and in the web-based management interface of Cisco Expressway Series and Cisco TelePresence Video Communication Server (VCS) could allow a remote attacker to overwrite arbitrary files or conduct null byte poisoning attacks on an affected device. Note: Cisco Expressway Series refers to the Expressway Control (Expressway-C) device and the Expressway Edge (Expressway-E) device. For more information about these vulnerabilities, see the Details section of this advisory.
"
262,CVE-2022-20238,119,,Overflow,2022-07-13,2022-07-26,10.0,None,Remote,Low,Not required,Complete,Complete,"Complete	'remap_pfn_range' here may map out of size kernel memory (for example, may map the kernel area), and because the 'vma->vm_page_prot' can also be controlled by userspace, so userspace may map the kernel area to be writable, which is easy to be exploitedProduct: AndroidVersions: Android SoCAndroid ID: A-233154555
"
263,CVE-2022-20236,119,,Overflow,2022-07-13,2022-07-25,7.8,None,Remote,Low,Not required,None,None,"Complete	A drm driver have oob problem, could cause the system crash or EOPProduct: AndroidVersions: Android SoCAndroid ID: A-233124709
"
264,CVE-2022-20229,787,,Exec Code,2022-07-13,2022-07-26,10.0,None,Remote,Low,Not required,Complete,Complete,"Complete	In bta_hf_client_handle_cind_list_item of bta_hf_client_at.cc, there is a possible out of bounds write due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12LAndroid ID: A-224536184
"
265,CVE-2022-20223,610,,,2022-07-13,2022-07-26,7.2,None,Local,Low,Not required,Complete,Complete,"Complete	In assertSafeToStartCustomActivity of AppRestrictionsFragment.java, there is a possible way to start a phone call without permissions due to a confused deputy. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12LAndroid ID: A-223578534
"
266,CVE-2022-20222,787,,Exec Code,2022-07-13,2022-07-25,10.0,None,Remote,Low,Not required,Complete,Complete,"Complete	In read_attr_value of gatt_db.cc, there is a possible out of bounds write due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12 Android-12LAndroid ID: A-228078096
"
267,CVE-2022-20220,22,,Dir. Trav. Bypass,2022-07-13,2022-07-25,7.2,None,Local,Low,Not required,Complete,Complete,"Complete	In openFile of CallLogProvider.java, there is a possible permission bypass due to a path traversal error. This could lead to local escalation of privilege with User execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12 Android-12LAndroid ID: A-219015884
"
268,CVE-2022-20216,,,,2022-07-13,2022-07-21,10.0,None,Remote,Low,Not required,Complete,Complete,"Complete	android exported is used to set third-party app access permissions, and the default value of intent-filter is true. com.sprd.firewall has set exported as true.Product: AndroidVersions: Android SoCAndroid ID: A-231911916
"
269,CVE-2022-20083,787,,Exec Code,2022-07-06,2022-07-14,10.0,None,Remote,Low,Not required,Complete,Complete,"Complete	In Modem 2G/3G CC, there is a possible out of bounds write due to a missing bounds check. This could lead to remote code execution when decoding combined FACILITY with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: MOLY00803883; Issue ID: MOLY00803883.
"
270,CVE-2022-20082,362,,,2022-07-06,2022-07-14,6.9,None,Local,Medium,Not required,Complete,Complete,"Complete	In GPU, there is a possible use after free due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS07044730; Issue ID: ALPS07044730.
"
271,CVE-2022-2385,,,,2022-07-12,2022-07-19,6.0,None,Remote,Medium,???,Partial,Partial,"Partial	A security issue was discovered in aws-iam-authenticator where an allow-listed IAM identity may be able to modify their username and escalate privileges.
"
272,CVE-2022-2368,840,,,2022-07-11,2022-07-15,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	Business Logic Errors in GitHub repository microweber/microweber prior to 1.2.20.
"
273,CVE-2022-2345,416,,,2022-07-08,2022-08-26,6.8,None,Remote,Medium,Not required,Partial,Partial,"Partial	Use After Free in GitHub repository vim/vim prior to 9.0.0046.
"
274,CVE-2022-2344,122,,Overflow,2022-07-08,2022-08-21,6.8,None,Remote,Medium,Not required,Partial,Partial,"Partial	Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.0045.
"
275,CVE-2022-2343,122,,Overflow,2022-07-08,2022-08-26,6.8,None,Remote,Medium,Not required,Partial,Partial,"Partial	Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.0044.
"
276,CVE-2022-2304,121,,Overflow,2022-07-05,2022-08-26,6.8,None,Remote,Medium,Not required,Partial,Partial,"Partial	Stack-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.
"
277,CVE-2022-2302,287,,,2022-07-11,2022-07-18,9.3,None,Remote,Medium,Not required,Complete,Complete,"Complete	Multiple Lenze products of the cabinet series skip the password verification upon second login. After a user has been logged on to the device once, a remote attacker can get full access without knowledge of the password.
"
278,CVE-2022-2298,89,,Sql,2022-07-12,2022-07-16,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	A vulnerability has been found in SourceCodester Clinics Patient Management System 2.0 and classified as critical. Affected by this vulnerability is an unknown functionality of the file /pms/index.php of the component Login Page. The manipulation of the argument user_name with the input admin' or '1'='1 leads to sql injection. The attack can be launched remotely. The exploit has been disclosed to the public and may be used.
"
279,CVE-2022-2297,434,,,2022-07-12,2022-07-16,6.5,None,Remote,Low,???,Partial,Partial,"Partial	A vulnerability, which was classified as critical, was found in SourceCodester Clinics Patient Management System 2.0. Affected is an unknown function of the file /pms/update_user.php?user_id=1. The manipulation of the argument profile_picture with the input <?php phpinfo();?> leads to unrestricted upload. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used.
"
280,CVE-2022-2289,416,,,2022-07-03,2022-08-26,6.8,None,Remote,Medium,Not required,Partial,Partial,"Partial	Use After Free in GitHub repository vim/vim prior to 9.0.
"
281,CVE-2022-2288,787,,,2022-07-03,2022-09-01,6.8,None,Remote,Medium,Not required,Partial,Partial,"Partial	Out-of-bounds Write in GitHub repository vim/vim prior to 9.0.
"
282,CVE-2022-2286,125,,,2022-07-02,2022-08-26,6.8,None,Remote,Medium,Not required,Partial,Partial,"Partial	Out-of-bounds Read in GitHub repository vim/vim prior to 9.0.
"
283,CVE-2022-2285,190,,Overflow,2022-07-02,2022-09-02,6.8,None,Remote,Medium,Not required,Partial,Partial,"Partial	Integer Overflow or Wraparound in GitHub repository vim/vim prior to 9.0.
"
284,CVE-2022-2284,122,,Overflow,2022-07-02,2022-08-26,6.8,None,Remote,Medium,Not required,Partial,Partial,"Partial	Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.
"
285,CVE-2022-2274,787,,Exec Code Mem. Corr.,2022-07-01,2022-07-15,10.0,None,Remote,Low,Not required,Complete,Complete,"Complete	The OpenSSL 3.0.4 release introduced a serious bug in the RSA implementation for X86_64 CPUs supporting the AVX512IFMA instructions. This issue makes the RSA implementation with 2048 bit private keys incorrect on such machines and memory corruption will happen during the computation. As a consequence of the memory corruption an attacker may be able to trigger a remote code execution on the machine performing the computation. SSL/TLS servers or other servers using 2048 bit RSA private keys running on machines supporting AVX512IFMA instructions of the X86_64 architecture are affected by this issue.
"
286,CVE-2022-2268,434,,,2022-07-04,2022-08-01,6.5,None,Remote,Low,???,Partial,Partial,"Partial	The Import any XML or CSV File to WordPress plugin before 3.6.8 accepts all zip files and automatically extracts the zip file without validating the extracted file type. Allowing high privilege users such as admin to upload an arbitrary file like PHP, leading to RCE
"
287,CVE-2022-2264,122,,Overflow,2022-07-01,2022-09-01,6.8,None,Remote,Medium,Not required,Partial,Partial,"Partial	Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.
"
288,CVE-2022-2263,89,,Sql,2022-07-12,2022-07-19,6.5,None,Remote,Low,???,Partial,Partial,"Partial	A vulnerability was found in Online Hotel Booking System 1.0 and classified as critical. Affected by this issue is some unknown functionality of the file edit_room_cat.php of the component Room Handler. The manipulation of the argument roomname leads to sql injection. The attack may be launched remotely. The exploit has been disclosed to the public and may be used.
"
289,CVE-2022-2262,89,,Sql,2022-07-12,2022-07-19,6.5,None,Remote,Low,???,Partial,Partial,"Partial	A vulnerability has been found in Online Hotel Booking System 1.0 and classified as critical. Affected by this vulnerability is an unknown functionality of the file edit_all_room.php of the component Room Handler. The manipulation of the argument id with the input 2828%27%20AND%20(SELECT%203766%20FROM%20(SELECT(SLEEP(5)))BmIK)%20AND%20%27YLPl%27=%27YLPl leads to sql injection. The attack can be launched remotely. The exploit has been disclosed to the public and may be used.
"
290,CVE-2022-2253,78,,Exec Code,2022-07-01,2022-07-13,9.0,None,Remote,Low,???,Complete,Complete,"Complete	A user with administrative privileges in Distributed Data Systems WebHMI 4.1.1.7662 may send OS commands to execute on the host server.
"
291,CVE-2022-2185,732,,Exec Code,2022-07-01,2022-07-19,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	A critical issue has been discovered in GitLab affecting all versions starting from 14.0 prior to 14.10.5, 15.0 prior to 15.0.4, and 15.1 prior to 15.1.1 where an authenticated user authorized to import projects could import a maliciously crafted project leading to remote code execution.
"
292,CVE-2022-1952,434,,Exec Code,2022-07-11,2022-07-15,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	The Free Booking Plugin for Hotels, Restaurant and Car Rental WordPress plugin before 1.1.16 suffers from insufficient input validation which leads to arbitrary file upload and subsequently to remote code execution. An AJAX action accessible to unauthenticated users is affected by this issue. An allowlist of valid file extensions is defined but is not used during the validation steps.
"
293,CVE-2022-1672,352,,CSRF,2022-07-17,2022-07-18,6.8,None,Remote,Medium,Not required,Partial,Partial,"Partial	The Insights from Google PageSpeed WordPress plugin before 4.0.7 does not verify for CSRF before doing various actions such as deleting Custom URLs, which could allow attackers to make a logged in admin perform such actions via CSRF attacks
"
294,CVE-2022-1245,862,,+Priv Bypass,2022-07-08,2022-07-15,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	A privilege escalation flaw was found in the token exchange feature of keycloak. Missing authorization allows a client application holding a valid access token to exchange tokens for any target client by passing the client_id of the target. This could allow a client to gain unauthorized access to additional services.
"
295,CVE-2022-1057,89,,Sql,2022-07-11,2022-07-15,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	The Pricing Deals for WooCommerce WordPress plugin through 2.0.2.02 does not properly sanitise and escape a parameter before using it in a SQL statement via an AJAX action available to unauthenticated users, leading to an unauthenticated SQL injection
"
296,CVE-2022-1025,863,,,2022-07-12,2022-07-19,9.0,None,Remote,Low,???,Complete,Complete,"Complete	All unpatched versions of Argo CD starting with v1.0.0 are vulnerable to an improper access control bug, allowing a malicious user to potentially escalate their privileges to admin-level.
"
297,CVE-2021-46825,287,,,2022-07-07,2022-07-14,6.4,None,Remote,Low,Not required,Partial,Partial,"None	Symantec Advanced Secure Gateway (ASG) and ProxySG are susceptible to an HTTP desync vulnerability. When a remote unauthenticated attacker and other web clients communicate through the proxy with the same web server, the attacker can send crafted HTTP requests and cause the proxy to forward web server responses to unintended clients. Severity/CVSSv3: High / 8.1 AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N
"
298,CVE-2021-46687,668,,,2022-07-06,2022-07-13,6.8,None,Remote,Low,???,Complete,None,"None	JFrog Artifactory prior to version 7.31.10 and 6.23.38 is vulnerable to Sensitive Data Exposure through the Project Administrator REST API. This issue affects: JFrog JFrog Artifactory JFrog Artifactory versions before 7.31.10 versions prior to 7.x; JFrog Artifactory versions before 6.23.38 versions prior to 6.x.
"
299,CVE-2021-44915,89,,Sql,2022-07-05,2022-07-13,6.5,None,Remote,Low,???,Partial,Partial,"Partial	Taocms 3.0.2 was discovered to contain a blind SQL injection vulnerability via the function Edit category.
"
300,CVE-2021-44222,306,,,2022-07-12,2022-07-15,6.4,None,Remote,Low,Not required,Partial,Partial,"None	A vulnerability has been identified in SIMATIC eaSie Core Package (All versions < V22.00). The underlying MQTT service of affected systems does not perform authentication in the default configuration. This could allow an unauthenticated remote attacker to send arbitrary messages to the service and thereby issue arbitrary requests in the affected system.
"
301,CVE-2021-43116,287,,,2022-07-05,2022-07-13,6.5,None,Remote,Low,???,Partial,Partial,"Partial	An Access Control vulnerability exists in Nacos 2.0.3 in the access prompt page; enter username and password, click on login to capture packets and then change the returned package, which lets a malicious user login.
"
302,CVE-2021-41037,829,,,2022-07-08,2022-07-15,6.8,None,Remote,Medium,Not required,Partial,Partial,"Partial	In Eclipse p2, installable units are able to alter the Eclipse Platform installation and the local machine via touchpoints during installation. Those touchpoints can, for example, alter the command-line used to start the application, injecting things like agent or other settings that usually require particular attention in term of security. Although p2 has built-in strategies to ensure artifacts are signed and then to help establish trust, there is no such strategy for the metadata part that does configure such touchpoints. As a result, it's possible to install a unit that will run malicious code during installation without user receiving any warning about this installation step being risky when coming from untrusted source.
"
303,CVE-2021-39999,120,,DoS Overflow,2022-07-12,2022-07-15,7.8,None,Remote,Low,Not required,None,None,"Complete	There is a buffer overflow vulnerability in eSE620X vESS V100R001C10SPC200 and V100R001C20SPC200. An attacker can exploit this vulnerability by sending a specific message to the target device due to insufficient validation of packets. Successful exploit could cause a denial of service condition.
"
304,CVE-2021-38289,732,,,2022-07-12,2022-07-15,6.5,None,Remote,Low,???,Partial,Partial,"Partial	An issue has been discovered in Novastar-VNNOX-iCare Novaicare 7.16.0 that gives attacker privilege escalation and allows attackers to view corporate information and SMTP server details, delete users, view roles, and other unspecified impacts.
"
305,CVE-2021-36666,269,,+Priv,2022-07-12,2022-07-20,7.2,None,Local,Low,Not required,Complete,Complete,"Complete	An issue was discovered in Druva 6.9.0 for MacOS, allows attackers to gain escalated local privileges via the inSyncDecommission.
"
306,CVE-2021-36665,502,,+Priv,2022-07-12,2022-07-20,7.2,None,Local,Low,Not required,Complete,Complete,"Complete	An issue was discovered in Druva 6.9.0 for macOS, allows attackers to gain escalated local privileges via the inSyncUpgradeDaemon.
"
307,CVE-2021-36461,434,,,2022-07-15,2022-07-19,6.5,None,Remote,Low,???,Partial,Partial,"Partial	An Arbitrary File Upload vulnerability exists in Microweber 1.1.3 that allows attackers to getshell via the Settings Upload Picture section by uploading pictures with malicious code, user.ini.
"
308,CVE-2021-35283,89,,Exec Code Sql,2022-07-07,2022-07-15,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	SQL Injection vulnerability in product_admin.php in atoms183 CMS 1.0, allows attackers to execute arbitrary commands via the Name, Fname, and ID parameters to search.php.
"
309,CVE-2021-32428,89,,Sql,2022-07-01,2022-07-12,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	SQL Injection vulnerability in viaviwebtech Android EBook App (Books App, PDF, ePub, Online Book Reading, Download Books) 10 via the author_id parameter to api.php.
"
310,CVE-2021-29281,434,,,2022-07-07,2022-07-15,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	File upload vulnerability in GFI Mail Archiver versions up to and including 15.1 via insecure implementation of Telerik Web UI plugin which is affected by CVE-2014-2217, and CVE-2017-11317.
"
311,CVE-2021-24655,639,,,2022-07-17,2022-07-18,6.0,None,Remote,Medium,???,Partial,Partial,"Partial	The WP User Manager WordPress plugin before 2.6.3 does not ensure that the user ID to reset the password of is related to the reset key given. As a result, any authenticated user can reset the password (to an arbitrary value) of any user knowing only their ID, and gain access to their account.
"
312,CVE-2021-23163,352,,CSRF,2022-07-06,2022-07-13,6.8,None,Remote,Medium,Not required,Partial,Partial,"Partial	JFrog Artifactory prior to version 7.33.6 and 6.23.38, is vulnerable to CSRF ( Cross-Site Request Forgery) for specific endpoints. This issue affects: JFrog JFrog Artifactory JFrog Artifactory versions before 7.33.6 versions prior to 7.x; JFrog Artifactory versions before 6.23.38 versions prior to 6.x.
"
313,CVE-2021-3696,787,,Exec Code,2022-07-06,2022-09-30,6.9,None,Local,Medium,Not required,Complete,Complete,"Complete	A heap out-of-bounds write may heppen during the handling of Huffman tables in the PNG reader. This may lead to data corruption in the heap space. Confidentiality, Integrity and Availablity impact may be considered Low as it's very complex to an attacker control the encoding and positioning of corrupted Huffman entries to achieve results such as arbitrary code execution and/or secure boot circumvention. This flaw affects grub2 versions prior grub-2.12.
"
314,CVE-2020-35169,20,,,2022-07-11,2022-10-06,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	Dell BSAFE Crypto-C Micro Edition, versions before 4.1.5, and Dell BSAFE Micro Edition Suite, versions before 4.5.2, contain an Improper Input Validation Vulnerability.
"
315,CVE-2020-35168,,,,2022-07-11,2022-10-06,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	Dell BSAFE Crypto-C Micro Edition, versions before 4.1.5, and Dell BSAFE Micro Edition Suite, versions before 4.6, contain an Observable Timing Discrepancy Vulnerability.
"
316,CVE-2020-35167,,,,2022-07-11,2022-10-06,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	Dell BSAFE Crypto-C Micro Edition, versions before 4.1.5, and Dell BSAFE Micro Edition Suite, versions before 4.6, contain an Observable Timing Discrepancy Vulnerability.
"
317,CVE-2020-35166,,,,2022-07-11,2022-10-06,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	Dell BSAFE Crypto-C Micro Edition, versions before 4.1.5, and Dell BSAFE Micro Edition Suite, versions before 4.6, contain an Observable Timing Discrepancy Vulnerability.
"
318,CVE-2020-35164,,,,2022-07-11,2022-10-06,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	Dell BSAFE Crypto-C Micro Edition, versions before 4.1.5, and Dell BSAFE Micro Edition Suite, versions before 4.6, contain an Observable Timing Discrepancy Vulnerability.
"
319,CVE-2020-35163,330,,,2022-07-11,2022-07-25,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	Dell BSAFE Crypto-C Micro Edition, versions before 4.1.5, and Dell BSAFE Micro Edition Suite, versions before 4.6, contain a Use of Insufficiently Random Values Vulnerability.
"
320,CVE-2020-29508,20,,,2022-07-11,2022-07-25,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	Dell BSAFE Crypto-C Micro Edition, versions before 4.1.5, and Dell BSAFE Micro Edition Suite, versions before 4.6, contain an Improper Input Validation Vulnerability.
"
321,CVE-2020-29507,20,,,2022-07-11,2022-07-25,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	Dell BSAFE Crypto-C Micro Edition, versions before 4.1.4, and Dell BSAFE Micro Edition Suite, versions before 4.4, contain an Improper Input Validation Vulnerability.
"
322,CVE-2020-29506,,,,2022-07-11,2022-07-25,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	Dell BSAFE Crypto-C Micro Edition, versions before 4.1.5, and Dell BSAFE Micro Edition Suite, versions before 4.5.2, contain an Observable Timing Discrepancy Vulnerability.
"
323,CVE-2020-4150,798,,,2022-07-11,2022-07-18,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	IBM SiteProtector Appliance 3.1.1 contains hard-coded credentials, such as a password or cryptographic key, which it uses for its own inbound authentication, outbound communication to external components, or encryption of internal data. IBM X-Force ID: 174142.
"
324,CVE-2017-20138,89,,Sql,2022-07-16,2022-07-19,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	A vulnerability was found in Itech Auction Script 6.49. It has been classified as critical. This affects an unknown part of the file /mcategory.php. The manipulation of the argument mcid with the input 4' AND 1734=1734 AND 'Ggks'='Ggks leads to sql injection (Blind). It is possible to initiate the attack remotely.
"
325,CVE-2015-3173,94,,Exec Code,2022-07-06,2022-07-14,6.5,None,Remote,Low,???,Partial,Partial,"Partial	custom-content-type-manager Wordpress plugin can be used by an administrator to achieve arbitrary PHP remote code execution.
"
326,CVE-2015-1784,434,,,2022-07-07,2022-07-14,6.5,None,Remote,Low,???,Partial,Partial,"Partial	In nextgen-galery wordpress plugin before 2.0.77.3 there are two vulnerabilities which can allow an attacker to gain full access over the web application. The vulnerabilities lie in how the application validates user uploaded files and lack of security measures preventing unwanted HTTP requests.
"
327,CVE-2014-8164,295,,Bypass,2022-07-06,2022-07-14,6.4,None,Remote,Low,Not required,Partial,Partial,"None	A insecure configuration for certificate verification (http.verify_mode = OpenSSL::SSL::VERIFY_NONE) may lead to verification bypass in Red Hat CloudForms 5.x.
"
1,CVE-2022-36728,89,,Sql,2022-08-18,2022-08-22,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	Library Management System v1.0 was discovered to contain a SQL injection vulnerability via the RollNo parameter at /staff/delstu.php.
"
2,CVE-2022-27255,20,,Exec Code Overflow,2022-08-01,2022-09-30,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	In Realtek eCos RSDK 1.5.7p1 and MSDK 4.9.4p1, the SIP ALG function that rewrites SDP data has a stack-based buffer overflow. This allows an attacker to remotely execute code without authentication via a crafted SIP packet that contains malicious SDP data.
"
